a;15779646031577;4.0903625;-4.0856476;7.709442
a;15779666173178;4.0207367;-4.2132874;7.674774
a;15779686314780;3.9018707;-4.2513275;7.441925
a;15779706456382;3.7377472;-4.295822;7.3367157
a;15779726597983;3.9407501;-4.407242;7.623459
a;15779746739585;4.186905;-4.5380096;7.9238434
a;15779766881186;3.994339;-3.7846222;8.068405
a;15779787022788;4.043701;-3.7437744;8.064453
a;15779807164389;4.1538696;-4.209015;7.8799133
a;15779827305991;4.268509;-4.478058;7.752945
a;15779847447592;4.206192;-4.42778;7.6193542
a;15779867589194;4.157257;-4.2454987;7.590515
a;15779887730796;4.193924;-4.1647797;7.676529
a;15779907872397;4.277481;-4.254181;7.644577
a;15779928013999;4.2570496;-4.100601;7.617584
a;15779948155600;4.3043213;-3.9913635;7.7115326
a;15779968297202;4.351288;-4.020218;7.7850037
a;15779988438803;4.290344;-4.247818;7.7405396
a;15780008580405;4.1105804;-4.3354187;7.7598267
a;15780028722007;4.0091095;-4.484894;7.790634
a;15780048863608;3.9163513;-4.587219;7.82695
a;15780069005210;4.0314484;-4.719742;8.011795
a;15780089146811;4.124344;-4.8812103;8.016434
a;15780109288413;4.166626;-5.016342;8.21283
a;15780129430014;4.1701508;-5.1035767;8.382462
a;15780149571616;4.0568695;-5.3300934;8.201599
a;15780169713217;3.770523;-5.7783356;8.059113
a;15780189854819;3.483902;-5.7971344;7.991745
a;15780209996421;3.1647797;-5.702957;7.953659
a;15780230138022;2.8815002;-5.7968445;7.763626
a;15780250279624;2.7636414;-6.214279;7.582657
a;15780270421225;2.5783844;-6.4205475;7.431198
a;15780290562827;2.1478882;-6.1641846;7.0931396
a;15780310704428;1.8800201;-5.851898;7.06987
a;15780330846030;1.8729706;-5.9991913;7.0513916
a;15780350987632;1.8117218;-6.1901245;6.846405
a;15780371129233;1.660614;-6.1260376;6.5197754
a;15780391270835;1.6210785;-6.124115;6.660248
a;15780411412436;1.6109161;-5.8093567;6.748642
a;15780431554038;1.517273;-5.4937286;6.6651764
a;15780451695639;1.6047363;-5.68985;6.4593506
a;15780471837241;1.5584717;-5.9268646;6.2482147
a;15780491978842;1.7030945;-6.037979;6.228073
a;15780512120444;1.9770203;-6.293457;6.3268127
a;15780532262046;2.2129974;-6.5476685;6.306671
a;15780552403647;2.3489227;-6.554016;6.4049683
a;15780572545249;2.4519043;-6.4244995;6.4704285
a;15780592686850;2.5888062;-6.6986694;6.4984436
a;15780612828452;2.780304;-6.9373016;6.6235046
a;15780632970053;2.8719482;-7.1249084;6.7091064
a;15780653111655;2.9413605;-7.2953644;6.7777405
a;15780673253257;3.0621033;-7.3796234;6.8085327
a;15780693394858;3.0468292;-7.2456512;6.809265
a;15780713536460;2.9569244;-7.1950073;6.7539673
a;15780733678061;2.9330292;-7.259842;6.7891083
a;15780753819663;2.8803558;-7.3736115;6.8088226
a;15780773961264;2.8017426;-7.333954;6.7477417
a;15780794102866;2.7213898;-7.2165527;6.7542725
a;15780814244467;2.706253;-7.2085724;6.7098846
a;15780834386069;2.6029816;-7.176956;6.6657104
a;15780854527671;2.5949097;-7.1836395;6.5784607
a;15780874669272;2.6019897;-7.1916656;6.419235
a;15780894810874;2.5438995;-7.105713;6.367859
a;15780914952475;2.5731049;-7.0392;6.33432
a;15780935094077;2.5835114;-7.072769;6.1775208
a;15780955235678;2.6156158;-7.160553;6.216446
a;15780975377280;2.6885376;-7.1337433;6.2658386
a;15780995518882;2.6998138;-7.028122;6.2014465
a;15781015660483;2.72081;-7.012787;6.178772
a;15781035802085;2.7750397;-7.086899;6.1521454
a;15781055943686;2.8116608;-7.0643005;6.2385864
a;15781076085288;2.87352;-7.0572815;6.2840576
a;15781096226889;2.888092;-6.9992523;6.275543
a;15781116368491;2.9079285;-7.0040894;6.2470245
a;15781136510092;2.8795776;-7.0100403;6.2596436
a;15781156651694;2.8185577;-6.99823;6.1638794
a;15781176793296;2.7943878;-6.941925;6.102783
a;15781196934897;2.7730865;-6.987137;6.2236023
a;15781217076499;3.0112;-7.094681;6.466568
a;15781237218100;3.17836;-7.068222;6.9280853
a;15781257359702;3.1732788;-7.352234;6.735367
a;15781277501303;2.977066;-7.1118317;6.4183044
a;15781297642905;2.9096375;-6.5309906;6.1530304
a;15781317784507;2.8496857;-6.092407;5.919632
a;15781337926108;2.7842712;-5.8026886;5.697754
a;15781358067710;2.6611328;-5.245514;5.545212
a;15781378209311;2.5836487;-5.2055664;5.4019623
a;15781398350913;2.8226776;-5.625824;5.6083374
a;15781418492514;3.1426392;-6.2887726;5.856018
a;15781438634116;3.4531555;-7.1685944;5.93692
a;15781458775717;3.3704681;-7.390381;5.940628
a;15781478917319;3.5337524;-7.003128;6.2454224
a;15781499058921;3.484848;-6.524826;5.9599457
a;15781519200522;4.1285553;-6.8962555;6.090683
a;15781539342124;4.370697;-7.8812256;5.7108
a;15781559483725;4.3361053;-7.9136963;6.155899
a;15781579625327;4.199768;-7.6796417;6.1200714
a;15781599766928;4.1546173;-7.3796844;6.0529633
a;15781619908530;4.177765;-7.7936096;6.027405
a;15781640050132;3.7452393;-7.8267365;6.30719
a;15781660191733;3.7746124;-7.732773;6.724823
a;15781680333335;3.4528503;-7.8690796;6.304062
a;15781700474936;3.059311;-7.343933;6.1071167
a;15781720616538;2.8482056;-6.9242706;6.5690155
a;15781740758139;2.953888;-7.214203;6.80011
a;15781760899741;2.8643188;-7.1510773;6.537979
a;15781781041342;2.920166;-6.9104156;6.3171387
a;15781801182944;3.0909882;-6.867737;6.1378174
