a;37808947165;-0.06956482;-0.45300293;9.577255
a;37829088767;-0.062408447;-0.43443298;9.496948
a;37849230369;-0.04447937;-0.36418152;9.560059
a;37869371970;-0.061172485;-0.37521362;9.550201
a;37889513572;-0.017929077;-0.4164276;9.555008
a;37909655173;-0.049682617;-0.6248627;9.5457
a;37929796775;-0.15405273;-0.4511261;9.414886
a;37949938376;0.052841187;-0.47312927;9.551559
a;37970079978;-0.103256226;-1.0210419;9.516998
a;37990221580;-0.22865295;-0.75798035;9.547623
a;38010363181;0.041030884;-0.36564636;9.4440155
a;38030504783;0.1729126;0.43327332;9.37738
a;38050646384;0.009552002;-0.20661926;9.512527
a;38070787986;-0.0521698;-0.45040894;9.582062
a;38090929587;0.028305054;-0.44448853;9.50502
a;38111071189;-0.059143066;-0.3856964;9.600357
a;38131212790;-0.023239136;-0.40594482;9.541214
a;38151354392;-0.043441772;-0.45213318;9.531799
a;38171495994;-0.010055542;-0.43876648;9.527481
a;38191637595;-0.017974854;-0.4224701;9.539383
a;38211779197;-0.06225586;-0.46585083;9.569443
a;38231920798;-0.029312134;-0.42166138;9.545456
a;38252062400;-5.340576E-4;-0.38674927;9.551025
a;38272204001;-0.10758972;-0.4704132;9.500488
a;38292345603;-0.043045044;-0.43226624;9.51033
a;38312487205;-0.04888916;-0.43815613;9.558105
a;38332628806;-0.076156616;-0.5466461;9.54274
a;38352770408;-0.07244873;-0.4842682;9.5612335
a;38372912009;-0.034225464;-0.40046692;9.533905
a;38393053611;-0.05229187;-0.40060425;9.562714
a;38413195212;-0.046020508;-0.24165344;9.553909
a;38433336814;-0.05886841;-0.42962646;9.53952
a;38453478415;-0.044448853;-0.38441467;9.565796
a;38473620017;-0.05885315;-0.38856506;9.517822
a;38493761619;-0.078826904;-0.4259796;9.537308
a;38513903220;-0.03767395;-0.41615295;9.571075
a;38534044822;-0.052139282;-0.39840698;9.547119
a;38554186423;-0.070892334;-0.3985138;9.542145
a;38574328025;-0.075302124;-0.4106598;9.555145
a;38594469626;-0.061080933;-0.46017456;9.540527
a;38614611228;-0.08831787;-0.36904907;9.543686
a;38634752830;-0.06253052;-0.4219818;9.550705
a;38654894431;-0.07676697;-0.38858032;9.470047
a;38675036033;-0.061569214;-0.4320221;9.581421
a;38695177634;-0.062423706;-0.45362854;9.532974
a;38715319236;-0.04676819;-0.3996277;9.545715
a;38735460837;-0.042526245;-0.41203308;9.548813
a;38755602439;-0.07260132;-0.40100098;9.540375
a;38775744040;-0.04937744;-0.39775085;9.559418
a;38795885642;-0.060684204;-0.43074036;9.526566
a;38816027244;-0.060409546;-0.455719;9.553421
a;38836168845;-0.047058105;-0.4159851;9.523224
a;38856310447;-0.049087524;-0.3996582;9.5234375
a;38876452048;-0.063812256;-0.40400696;9.537308
a;38896593650;-0.017944336;-0.4297638;9.539276
a;38916735251;-0.031234741;-0.42001343;9.529068
a;38936876853;-0.014770508;-0.39178467;9.521744
a;38957018455;-0.046325684;-0.42088318;9.532883
a;38977160056;-0.07258606;-0.41453552;9.542282
a;38997301658;-0.014892578;-0.40148926;9.578766
a;39017443259;-0.04135132;-0.4307251;9.535721
a;39037584861;-0.05406189;-0.4213562;9.544449
a;39052691062;-0.035964966;-0.4038849;9.551086
a;39072832664;-0.033477783;-0.4283142;9.537704
a;39092974265;-0.059020996;-0.4165039;9.536728
a;39113115867;-0.034362793;-0.42337036;9.546921
a;39133257468;-0.044692993;-0.36236572;9.532669
a;39153399070;-0.01109314;-0.46697998;9.544861
a;39173540671;-0.048187256;-0.81611633;9.604965
a;39193682273;-0.060546875;-0.41073608;9.517227
