a;3949560965869;-0.016281128;-0.4860077;9.516174
a;3949581107470;0.036819458;-0.5508728;9.523956
a;3949601249072;0.017745972;-0.579422;9.568634
a;3949621390673;0.08517456;-0.41911316;9.68837
a;3949641532275;-0.017471313;-0.536438;9.384018
a;3949661673876;-0.01626587;-0.5534973;9.523575
a;3949681815478;0.0021209717;-0.45124817;9.537598
a;3949701957079;0.037017822;-0.4714203;9.531174
a;3949722098681;-0.0057373047;-0.5337677;9.570862
a;3949742240283;0.020935059;-0.49543762;9.57518
a;3949762381884;0.021972656;-0.46374512;9.523575
a;3949782523486;1.2207031E-4;-0.51301575;9.514572
a;3949802665087;-0.0012817383;-0.5050354;9.562027
a;3949822806689;0.023284912;-0.48434448;9.538574
a;3949842948290;-0.0084991455;-0.4753418;9.53009
a;3949863089892;0.010192871;-0.48991394;9.53067
a;3949883231494;0.022399902;-0.4905243;9.497284
a;3949903373095;0.010620117;-0.48898315;9.544327
a;3949923514697;-0.0028839111;-0.48475647;9.494019
a;3949943656298;0.014007568;-0.4907074;9.538834
a;3949963797900;0.012588501;-0.4915619;9.567123
a;3949983939501;0.0057373047;-0.48924255;9.546188
a;3950004081103;0.013427734;-0.49905396;9.529221
a;3950024222704;0.018325806;-0.48301697;9.535217
a;3950044364306;-0.019714355;-0.5009155;9.551025
a;3950064505908;0.0021972656;-0.48823547;9.546692
a;3950084647509;0.010559082;-0.49519348;9.542938
a;3950104789111;0.005340576;-0.47903442;9.50441
a;3950124930712;0.004989624;-0.47624207;9.5289
a;3950145072314;0.015625;-0.50068665;9.571884
a;3950165213915;0.018096924;-0.49832153;9.51152
a;3950185355517;0.005126953;-0.48350525;9.554245
a;3950205497119;0.021347046;-0.49369812;9.549149
a;3950225638720;0.021255493;-0.5019531;9.5290985
a;3950245780322;-0.0024719238;-0.49227905;9.496201
a;3950265921923;-0.0031433105;-0.496521;9.522034
a;3950286063525;-0.0033569336;-0.48313904;9.524796
a;3950306205126;-0.0048217773;-0.4927063;9.518616
a;3950326346728;0.015197754;-0.49230957;9.511978
a;3950346488329;-0.0033874512;-0.4963379;9.520981
a;3950366629931;0.0037384033;-0.4789276;9.544067
a;3950386771533;0.013305664;-0.47470093;9.531372
a;3950406913134;0.004211426;-0.49917603;9.521332
a;3950427054736;0.0048675537;-0.49313354;9.505966
a;3950447196337;-0.0062713623;-0.49249268;9.52594
a;3950467337939;-0.0074920654;-0.4910431;9.5125885
a;3950487479540;0.0047302246;-0.48989868;9.5686035
a;3950507621142;0.033447266;-0.52033997;9.529602
a;3950527762744;0.0037384033;-0.47979736;9.528015
a;3950547904345;0.013305664;-0.51794434;9.536774
a;3950568045947;0.030975342;-0.48010254;9.527283
a;3950588187548;-0.018981934;-0.4912567;9.536163
a;3950608329150;0.007904053;-0.4877472;9.519363
a;3950628470751;0.015579224;-0.4902954;9.51358
a;3950648612353;-1.8310547E-4;-0.49450684;9.527695
a;3950668753954;-0.0056610107;-0.50138855;9.519745
a;3950688895556;-0.0028533936;-0.49501038;9.538422
a;3950709037158;0.022781372;-0.48339844;9.547226
a;3950729178759;0.010787964;-0.48854065;9.52417
a;3950749320361;8.087158E-4;-0.51286316;9.544495
a;3950769461962;0.015197754;-0.489563;9.516922
a;3950789603564;0.029251099;-0.49162292;9.542099
a;3950809745165;8.544922E-4;-0.51109314;9.523239
a;3950829886767;-0.01838684;-0.48825073;9.55304
a;3950850028369;-0.004852295;-0.47665405;9.560135
a;3950870169970;0.021743774;-0.4894104;9.539581
a;3950890311572;-0.0027008057;-0.50201416;9.5321045
a;3950910453173;0.014312744;-0.472229;9.542328
a;3950930594775;0.011871338;-0.4767151;9.532394
a;3950950736376;0.0025024414;-0.5194855;9.560577
a;3950970877978;0.019821167;-0.48954773;9.550751
a;3950991019579;0.02859497;-0.48561096;9.562958
a;3951011161181;0.02279663;-0.52545166;9.54509
a;3951031302783;-0.01121521;-0.5118103;9.544891
a;3951051444384;0.021911621;-0.44493103;9.509628
a;3951071585986;-0.016479492;-0.47825623;9.540588
a;3951091727587;-0.006881714;-0.49339294;9.536804
a;3951111869189;0.018936157;-0.49284363;9.568481
a;3951132010790;-0.0059509277;-0.48995972;9.5408325
a;3951152152392;-0.010238647;-0.48719788;9.556488
a;3951172293994;0.004623413;-0.4764862;9.548355
a;3951192435595;-0.0036315918;-0.50180054;9.543549
a;3951212577197;0.015731812;-0.49642944;9.551071
a;3951232718798;0.007247925;-0.49731445;9.53186
a;3951252860400;-3.8146973E-4;-0.48957825;9.547882
a;3951273002001;0.0043640137;-0.49525452;9.527084
a;3951293143603;0.007949829;-0.48780823;9.518707
a;3951313285204;-0.006668091;-0.49383545;9.51651
a;3951333426806;-0.007675171;-0.48039246;9.567261
a;3951353568408;-1.2207031E-4;-0.49665833;9.5668335
a;3951373710009;0.01802063;-0.49830627;9.554169
a;3951393851611;-0.005645752;-0.47869873;9.560837
a;3951413993212;0.020324707;-0.46366882;9.541794
a;3951434134814;-0.0020599365;-0.4973297;9.556213
a;3951454276415;0.023605347;-0.48420715;9.528717
a;3951474418017;0.002609253;-0.4894104;9.557892
a;3951494559619;0.004776001;-0.47485352;9.542297
a;3951514701220;0.010192871;-0.49073792;9.525513
a;3951534842822;0.013000488;-0.49804688;9.523758
a;3951554984423;0.001876831;-0.5088501;9.520248
a;3951575126025;-0.001373291;-0.4786377;9.557358
a;3951595267626;0.001876831;-0.5117798;9.514618
a;3951615409228;-0.007858276;-0.4820404;9.551239
a;3951635550829;-0.005340576;-0.49858093;9.550537
a;3951655692431;0.023834229;-0.49458313;9.537598
a;3951675834033;0.0038604736;-0.49494934;9.560745
a;3951695975634;0.0021514893;-0.4950409;9.547607
a;3951716117236;0.020507813;-0.49525452;9.529663
a;3951736258837;-0.023101807;-0.49165344;9.516769
a;3951756400439;0.0073394775;-0.49964905;9.553146
