a;96966613519;0.0037841797;-0.5954895;9.990067
a;96986755121;0.043304443;-0.63235474;9.854446
a;97006896723;0.05659485;-0.6329651;9.847458
a;97027038324;0.049850464;-0.57484436;9.994995
a;97047179926;0.04937744;-0.5614319;9.996323
a;97067321527;-0.02104187;-0.54571533;9.958191
a;97087463129;-9.1552734E-4;-0.6056366;9.893173
a;97107604730;0.043945313;-0.6155548;9.893463
a;97127746332;0.11303711;-0.5971222;10.034363
a;97147887933;0.047470093;-0.6444397;9.927368
a;97168029535;-0.002456665;-0.5826111;9.941956
a;97188171137;0.032485962;-0.5553131;9.866867
a;97208312738;-0.010757446;-0.544754;10.027557
a;97228454340;0.045639038;-0.6142273;9.927383
a;97248595941;0.059951782;-0.60665894;9.950211
a;97268737543;0.06666565;-0.6023102;9.969162
a;97288879144;0.008255005;-0.60884094;9.878891
a;97309020746;-0.020507813;-0.5743866;9.9470825
a;97329162348;0.0039978027;-0.56707764;9.888626
a;97349303949;0.037200928;-0.59381104;9.990311
a;97369445551;0.08079529;-0.6000061;9.954117
a;97389587152;0.036621094;-0.609848;9.92981
a;97409728754;0.011947632;-0.56925964;9.912537
a;97429870355;0.019821167;-0.6075134;9.926758
a;97450011957;0.019805908;-0.57658386;9.976013
a;97470153558;0.04801941;-0.579895;9.915878
a;97490295160;0.04345703;-0.61553955;9.941315
a;97510436762;0.06387329;-0.56629944;9.98024
a;97530578363;0.06562805;-0.61198425;9.950531
a;97550719965;0.045562744;-0.5686493;9.997604
a;97570861566;0.02796936;-0.59869385;9.953033
a;97591003168;0.0050811768;-0.5766449;9.962784
a;97611144769;0.04055786;-0.6177063;9.941711
a;97631286371;0.041809082;-0.5997162;9.94397
a;97651427973;0.03477478;-0.5747223;9.904297
a;97671569574;0.033981323;-0.59469604;9.899673
a;97691711176;0.011154175;-0.5590973;9.972153
a;97711852777;0.050079346;-0.60549927;9.892395
a;97731994379;0.03175354;-0.59036255;9.941269
a;97752135980;0.029953003;-0.59173584;9.940445
a;97772277582;0.038513184;-0.62194824;9.901398
a;97792419183;0.02558899;-0.5754242;10.000168
a;97812560785;0.052383423;-0.6031189;9.896957
a;97832702387;0.020706177;-0.6058655;9.969971
a;97852843988;0.025985718;-0.5972595;9.928864
a;97872985590;0.039398193;-0.6085968;9.952591
a;97893127191;0.06832886;-0.5901184;9.942017
a;97913268793;0.03353882;-0.5913696;9.951248
a;97933410394;0.045181274;-0.5821533;9.987793
a;97953551996;0.044418335;-0.6227417;9.920151
a;97973693598;0.015090942;-0.5941162;9.9639435
a;97993835199;0.032302856;-0.5896454;9.909866
a;98013976801;0.07026672;-0.6048126;9.924149
a;98034118402;0.038742065;-0.58987427;9.962891
a;98054260004;0.040664673;-0.61128235;9.905746
a;98074401605;0.029678345;-0.56214905;9.991486
a;98094543207;0.07394409;-0.6019745;9.95311
a;98114684808;0.038116455;-0.5921173;9.952118
a;98134826410;0.03263855;-0.5797272;9.98262
a;98154968012;0.06645203;-0.6249542;9.967102
a;98175109613;0.04219055;-0.55693054;10.01561
a;98195251215;0.01449585;-0.627121;9.904236
a;98215392816;0.023742676;-0.57518005;9.946472
a;98235534418;0.045913696;-0.59762573;9.875839
a;98255676019;0.036315918;-0.5854645;9.933197
a;98275817621;0.032577515;-0.5695648;9.964615
a;98295959223;0.061035156;-0.61354065;9.895462
a;98316100824;0.023239136;-0.5858154;9.976303
a;98336242426;0.061523438;-0.59446716;9.919327
a;98356384027;0.036636353;-0.5837555;9.966187
a;98376525629;0.024047852;-0.5900116;9.981247
a;98396667230;0.026153564;-0.61206055;9.978394
a;98416808832;0.048568726;-0.595871;9.930054
a;98436950433;0.025299072;-0.60668945;9.864136
