a;98210165908419;0.15211487;-0.7927246;9.952087
a;98210186050020;0.1027832;-0.80422974;10.056534
a;98210206191622;0.09150696;-0.55807495;9.982498
a;98210226333223;0.14619446;-0.4847412;10.0256195
a;98210246474825;0.12809753;-0.46095276;10.019287
a;98210266616427;-0.006591797;-0.58735657;10.068268
a;98210286758028;-0.0713501;-0.6011963;9.958969
a;98210306899630;0.06112671;-0.4985962;10.0520935
a;98210327041231;0.09542847;-0.4507599;9.91951
a;98210347182833;-0.061447144;-0.62724304;9.826111
a;98210367324434;-0.038528442;-0.7801819;9.800003
a;98210387466036;0.23298645;-0.83909607;9.981583
a;98210407607637;0.17852783;-0.62316895;9.925171
a;98210427749239;0.018966675;-0.6007538;9.992905
a;98210447890841;-0.0033721924;-0.5507965;10.018799
a;98210468032442;0.14494324;-0.45391846;9.966324
a;98210488174044;0.11566162;-0.5499878;10.032745
a;98210508315645;0.022506714;-0.67541504;9.948257
a;98210528457247;0.114212036;-0.70028687;9.990845
a;98210548598848;0.25636292;-0.6171875;10.024292
a;98210568740450;0.10609436;-0.628479;9.904709
a;98210583846651;-0.011306763;-0.66882324;9.946091
a;98210603988253;0.060684204;-0.5931244;9.951096
a;98210624129854;0.15028381;-0.5175171;9.942337
a;98210644271456;0.10168457;-0.60317993;9.962585
a;98210664413057;0.035079956;-0.683548;9.944931
a;98210684554659;0.13586426;-0.58699036;9.959824
a;98210704696261;0.15753174;-0.5652466;9.953598
a;98210724837862;0.00630188;-0.596405;9.958008
a;98210744979464;0.029647827;-0.5675812;9.944077
a;98210765121065;0.15576172;-0.61169434;9.951843
a;98210785262667;0.15200806;-0.70936584;9.942535
a;98210805404268;0.11141968;-0.72647095;9.910049
a;98210825545870;0.10800171;-0.59033203;9.982788
a;98210845687471;0.09403992;-0.5454407;9.952621
a;98210865829073;0.029968262;-0.60472107;9.93541
a;98210885970675;0.103759766;-0.6237488;9.932358
a;98210906112276;0.18644714;-0.6168823;9.924744
a;98210926253878;0.13348389;-0.64108276;9.974213
a;98210946395479;0.05065918;-0.63552856;9.915741
a;98210966537081;0.08543396;-0.5662384;9.958801
a;98210986678682;0.11288452;-0.57751465;9.956528
a;98211006820284;0.09022522;-0.6368408;9.945343
a;98211026961886;0.11206055;-0.6490326;9.944946
a;98211047103487;0.1396637;-0.60250854;9.973953
a;98211067245089;0.08782959;-0.5933533;9.961258
a;98211087386690;0.044799805;-0.6386719;9.93663
a;98211107528292;0.1427002;-0.6489868;9.932404
a;98211127669893;0.1627655;-0.67245483;9.933929
a;98211147811495;0.07223511;-0.6372833;9.958466
a;98211167953096;0.06881714;-0.65031433;9.946182
a;98211188094698;0.10871887;-0.5491638;9.932022
a;98211208236300;0.13394165;-0.5068207;9.99379
a;98211228377901;0.03993225;-0.57977295;9.931427
a;98211248519503;-0.01361084;-0.63005066;9.935287
a;98211268661104;0.1885376;-0.6791992;9.8802185
a;98211288802706;0.12937927;-0.6239166;9.908386
a;98211308944307;0.06996155;-0.68585205;9.881439
a;98211329085909;0.037887573;-0.5825043;10.022186
a;98211349227511;0.051589966;-0.36802673;10.257721
